"Plot Title: 10509632"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10509632, SEN S/N: 10509632)","RH, % (LGR S/N: 10509632, SEN S/N: 10509632)","DewPt, °C (LGR S/N: 10509632, SEN S/N: 10509632)","Max: Temperature, °C (LGR S/N: 10509632)","Min: Temperature, °C (LGR S/N: 10509632)","Avg: Temperature, °C (LGR S/N: 10509632)","Max: Relative Humidity, % (LGR S/N: 10509632)","Min: Relative Humidity, % (LGR S/N: 10509632)","Avg: Relative Humidity, % (LGR S/N: 10509632)","Coupler Detached (LGR S/N: 10509632)","Coupler Attached (LGR S/N: 10509632)","Host Connected (LGR S/N: 10509632)","Stopped (LGR S/N: 10509632)","End Of File (LGR S/N: 10509632)"
1,04/21/18 12:00:00 AM,,,,23.448,22.633,23.076,46.666,36.979,41.782,,,,,
2,04/21/18 12:00:00 PM,23.112,38.709,8.629,,,,,,,Logged,,,,
3,04/21/18 12:30:00 PM,23.232,39.770,9.139,,,,,,,,,,,
4,04/21/18 01:00:00 PM,23.256,38.593,8.713,,,,,,,,,,,
5,04/21/18 01:30:00 PM,23.232,37.407,8.226,,,,,,,,,,,
6,04/21/18 02:00:00 PM,23.232,36.979,8.055,,,,,,,,,,,
7,04/21/18 02:30:00 PM,23.256,37.278,8.196,,,,,,,,,,,
8,04/21/18 03:00:00 PM,23.280,37.807,8.427,,,,,,,,,,,
9,04/21/18 03:30:00 PM,23.352,38.537,8.777,,,,,,,,,,,
10,04/21/18 04:00:00 PM,23.448,40.512,9.609,,,,,,,,,,,
11,04/21/18 04:30:00 PM,23.376,39.785,9.274,,,,,,,,,,,
12,04/21/18 05:00:00 PM,23.208,40.877,9.527,,,,,,,,,,,
13,04/21/18 05:30:00 PM,22.896,42.014,9.656,,,,,,,,,,,
14,04/21/18 06:00:00 PM,22.824,42.135,9.634,,,,,,,,,,,
15,04/21/18 06:30:00 PM,22.657,40.947,9.057,,,,,,,,,,,
16,04/21/18 07:00:00 PM,22.633,43.182,9.826,,,,,,,,,,,
17,04/21/18 07:30:00 PM,22.776,43.909,10.205,,,,,,,,,,,
18,04/21/18 08:00:00 PM,22.896,44.439,10.493,,,,,,,,,,,
19,04/21/18 08:30:00 PM,22.992,44.837,10.713,,,,,,,,,,,
20,04/21/18 09:00:00 PM,23.040,45.132,10.855,,,,,,,,,,,
21,04/21/18 09:30:00 PM,23.040,45.228,10.886,,,,,,,,,,,
22,04/21/18 10:00:00 PM,23.040,45.646,11.024,,,,,,,,,,,
23,04/21/18 10:30:00 PM,23.040,46.031,11.150,,,,,,,,,,,
24,04/21/18 11:00:00 PM,23.016,46.349,11.230,,,,,,,,,,,
25,04/21/18 11:30:00 PM,22.992,46.666,11.311,,,,,,,,,,,
26,04/22/18 12:00:00 AM,22.944,47.076,11.398,25.113,17.058,21.386,68.427,39.773,55.415,,,,,
27,04/22/18 12:30:00 AM,22.896,47.325,11.433,,,,,,,,,,,
28,04/22/18 01:00:00 AM,22.872,47.577,11.490,,,,,,,,,,,
29,04/22/18 01:30:00 AM,22.824,47.731,11.494,,,,,,,,,,,
30,04/22/18 02:00:00 AM,22.776,47.916,11.508,,,,,,,,,,,
31,04/22/18 02:30:00 AM,22.729,48.133,11.532,,,,,,,,,,,
32,04/22/18 03:00:00 AM,22.681,48.318,11.545,,,,,,,,,,,
33,04/22/18 03:30:00 AM,22.633,48.534,11.568,,,,,,,,,,,
34,04/22/18 04:00:00 AM,22.585,48.845,11.619,,,,,,,,,,,
35,04/22/18 04:30:00 AM,22.561,49.223,11.712,,,,,,,,,,,
36,04/22/18 05:00:00 AM,22.561,48.938,11.626,,,,,,,,,,,
37,04/22/18 05:30:00 AM,22.585,49.068,11.687,,,,,,,,,,,
38,04/22/18 06:00:00 AM,22.776,50.138,12.186,,,,,,,,,,,
39,04/22/18 06:30:00 AM,23.184,50.192,12.578,,,,,,,,,,,
40,04/22/18 07:00:00 AM,23.497,50.550,12.972,,,,,,,,,,,
41,04/22/18 07:30:00 AM,23.665,49.685,12.868,,,,,,,,,,,
42,04/22/18 08:00:00 AM,23.593,47.956,12.269,,,,,,,,,,,
43,04/22/18 08:30:00 AM,23.497,48.199,12.256,,,,,,,,,,,
44,04/22/18 09:00:00 AM,23.424,48.158,12.178,,,,,,,,,,,
45,04/22/18 09:30:00 AM,23.328,47.283,11.815,,,,,,,,,,,
46,04/22/18 10:00:00 AM,25.113,39.773,10.823,,,,,,,,,,,
47,04/22/18 10:30:00 AM,22.513,47.914,11.266,,,,,,,,,,,
48,04/22/18 11:00:00 AM,22.082,49.951,11.491,,,,,,,,,,,
49,04/22/18 11:30:00 AM,22.992,47.209,11.484,,,,,,,,,,,
50,04/22/18 12:00:00 PM,23.112,46.713,11.435,,,,,,,,,,,
51,04/22/18 12:30:00 PM,22.321,59.781,14.390,,,,,,,,,,,
52,04/22/18 01:00:00 PM,22.513,55.120,13.358,,,,,,,,,,,
53,04/22/18 01:30:00 PM,22.585,51.658,12.455,,,,,,,,,,,
54,04/22/18 02:00:00 PM,22.800,54.445,13.441,,,,,,,,,,,
55,04/22/18 02:30:00 PM,21.676,57.625,13.237,,,,,,,,,,,
56,04/22/18 03:00:00 PM,20.936,62.052,13.635,,,,,,,,,,,
57,04/22/18 03:30:00 PM,20.746,65.653,14.285,,,,,,,,,,,
58,04/22/18 04:00:00 PM,20.627,67.386,14.554,,,,,,,,,,,
59,04/22/18 04:30:00 PM,20.246,66.607,14.019,,,,,,,,,,,
60,04/22/18 05:00:00 PM,20.031,64.156,13.266,,,,,,,,,,,
61,04/22/18 05:30:00 PM,19.627,66.261,13.352,,,,,,,,,,,
62,04/22/18 06:00:00 PM,19.460,68.063,13.583,,,,,,,,,,,
63,04/22/18 06:30:00 PM,18.961,67.531,12.991,,,,,,,,,,,
64,04/22/18 07:00:00 PM,18.390,68.427,12.635,,,,,,,,,,,
65,04/22/18 07:30:00 PM,18.224,67.369,12.251,,,,,,,,,,,
66,04/22/18 08:00:00 PM,18.176,65.059,11.703,,,,,,,,,,,
67,04/22/18 08:30:00 PM,18.224,64.147,11.545,,,,,,,,,,,
68,04/22/18 09:00:00 PM,17.962,64.132,11.293,,,,,,,,,,,
69,04/22/18 09:30:00 PM,17.891,64.268,11.255,,,,,,,,,,,
70,04/22/18 10:00:00 PM,17.629,65.437,11.265,,,,,,,,,,,
71,04/22/18 10:30:00 PM,17.605,65.315,11.215,,,,,,,,,,,
72,04/22/18 11:00:00 PM,17.439,64.190,10.808,,,,,,,,,,,
73,04/22/18 11:30:00 PM,17.058,62.818,10.137,,,,,,,,,,,
74,04/23/18 12:00:00 AM,16.915,63.389,10.131,22.274,15.652,18.773,83.902,61.321,70.165,,,,,
75,04/23/18 12:30:00 AM,16.654,69.099,11.108,,,,,,,,,,,
76,04/23/18 01:00:00 AM,16.749,67.368,10.839,,,,,,,,,,,
77,04/23/18 01:30:00 AM,16.392,66.660,10.347,,,,,,,,,,,
78,04/23/18 02:00:00 AM,16.106,66.462,10.032,,,,,,,,,,,
79,04/23/18 02:30:00 AM,15.819,66.177,9.698,,,,,,,,,,,
80,04/23/18 03:00:00 AM,15.843,64.654,9.391,,,,,,,,,,,
81,04/23/18 03:30:00 AM,15.676,65.214,9.354,,,,,,,,,,,
82,04/23/18 04:00:00 AM,15.652,67.024,9.717,,,,,,,,,,,
83,04/23/18 04:30:00 AM,15.700,65.423,9.422,,,,,,,,,,,
84,04/23/18 05:00:00 AM,16.344,63.677,9.652,,,,,,,,,,,
85,04/23/18 05:30:00 AM,17.368,64.652,10.843,,,,,,,,,,,
86,04/23/18 06:00:00 AM,17.582,69.562,12.095,,,,,,,,,,,
87,04/23/18 06:30:00 AM,17.819,67.942,11.986,,,,,,,,,,,
88,04/23/18 07:00:00 AM,17.867,70.864,12.635,,,,,,,,,,,
89,04/23/18 07:30:00 AM,18.176,73.807,13.516,,,,,,,,,,,
90,04/23/18 08:00:00 AM,18.485,74.670,13.982,,,,,,,,,,,
91,04/23/18 08:30:00 AM,18.747,73.661,14.040,,,,,,,,,,,
92,04/23/18 09:00:00 AM,19.984,68.982,14.280,,,,,,,,,,,
93,04/23/18 09:30:00 AM,20.579,68.354,14.717,,,,,,,,,,,
94,04/23/18 10:00:00 AM,20.388,69.937,14.870,,,,,,,,,,,
95,04/23/18 10:30:00 AM,20.889,67.552,14.841,,,,,,,,,,,
96,04/23/18 11:00:00 AM,21.246,65.621,14.755,,,,,,,,,,,
97,04/23/18 11:30:00 AM,21.557,64.266,14.742,,,,,,,,,,,
98,04/23/18 12:00:00 PM,21.939,63.185,14.853,,,,,,,,,,,
99,04/23/18 12:30:00 PM,22.274,61.695,14.815,,,,,,,,,,,
100,04/23/18 01:00:00 PM,22.082,62.937,14.930,,,,,,,,,,,
101,04/23/18 01:30:00 PM,22.034,61.321,14.498,,,,,,,,,,,
102,04/23/18 02:00:00 PM,21.676,62.446,14.429,,,,,,,,,,,
103,04/23/18 02:30:00 PM,21.079,65.920,14.663,,,,,,,,,,,
104,04/23/18 03:00:00 PM,21.223,65.288,14.657,,,,,,,,,,,
105,04/23/18 03:30:00 PM,20.746,68.177,14.839,,,,,,,,,,,
106,04/23/18 04:00:00 PM,20.627,69.335,14.972,,,,,,,,,,,
107,04/23/18 04:30:00 PM,20.126,72.688,15.181,,,,,,,,,,,
108,04/23/18 05:00:00 PM,19.888,73.596,15.132,,,,,,,,,,,
109,04/23/18 05:30:00 PM,19.389,77.078,15.316,,,,,,,,,,,
110,04/23/18 06:00:00 PM,19.103,78.606,15.320,,,,,,,,,,,
111,04/23/18 06:30:00 PM,18.937,78.797,15.193,,,,,,,,,,,
112,04/23/18 07:00:00 PM,18.842,77.845,14.926,,,,,,,,,,,
113,04/23/18 07:30:00 PM,18.652,76.983,14.581,,,,,,,,,,,
114,04/23/18 08:00:00 PM,18.580,76.628,14.445,,,,,,,,,,,
115,04/23/18 08:30:00 PM,18.652,75.132,14.232,,,,,,,,,,,
116,04/23/18 09:00:00 PM,18.247,76.872,14.167,,,,,,,,,,,
117,04/23/18 09:30:00 PM,18.176,77.112,14.142,,,,,,,,,,,
118,04/23/18 10:00:00 PM,17.891,78.492,14.117,,,,,,,,,,,
119,04/23/18 10:30:00 PM,17.653,78.863,13.952,,,,,,,,,,,
120,04/23/18 11:00:00 PM,17.534,79.985,14.036,,,,,,,,,,,
121,04/23/18 11:30:00 PM,17.225,83.902,14.406,,,,,,,,,,,
122,04/24/18 12:00:00 AM,17.225,79.360,13.623,24.919,15.103,19.902,87.076,51.248,69.282,,,,,
123,04/24/18 12:30:00 AM,16.844,80.532,13.457,,,,,,,,,,,
124,04/24/18 01:00:00 AM,16.606,78.361,12.840,,,,,,,,,,,
125,04/24/18 01:30:00 AM,16.225,78.253,12.449,,,,,,,,,,,
126,04/24/18 02:00:00 AM,16.225,78.364,12.469,,,,,,,,,,,
127,04/24/18 02:30:00 AM,15.700,79.201,12.105,,,,,,,,,,,
128,04/24/18 03:00:00 AM,15.629,80.683,12.293,,,,,,,,,,,
129,04/24/18 03:30:00 AM,15.509,81.291,12.281,,,,,,,,,,,
130,04/24/18 04:00:00 AM,15.533,82.917,12.579,,,,,,,,,,,
131,04/24/18 04:30:00 AM,15.103,79.960,11.654,,,,,,,,,,,
132,04/24/18 05:00:00 AM,16.010,72.551,11.178,,,,,,,,,,,
133,04/24/18 05:30:00 AM,17.177,71.571,12.112,,,,,,,,,,,
134,04/24/18 06:00:00 AM,17.463,72.432,12.557,,,,,,,,,,,
135,04/24/18 06:30:00 AM,19.127,68.179,13.289,,,,,,,,,,,
136,04/24/18 07:00:00 AM,19.579,66.578,13.376,,,,,,,,,,,
137,04/24/18 07:30:00 AM,19.746,66.963,13.619,,,,,,,,,,,
138,04/24/18 08:00:00 AM,19.865,65.768,13.470,,,,,,,,,,,
139,04/24/18 08:30:00 AM,21.127,61.872,13.773,,,,,,,,,,,
140,04/24/18 09:00:00 AM,21.246,65.053,14.626,,,,,,,,,,,
141,04/24/18 09:30:00 AM,21.175,66.146,14.804,,,,,,,,,,,
142,04/24/18 10:00:00 AM,21.628,66.464,15.308,,,,,,,,,,,
143,04/24/18 10:30:00 AM,21.867,65.669,15.357,,,,,,,,,,,
144,04/24/18 11:00:00 AM,23.400,56.463,14.547,,,,,,,,,,,
145,04/24/18 11:30:00 AM,23.761,57.664,15.202,,,,,,,,,,,
146,04/24/18 12:00:00 PM,23.641,56.809,14.864,,,,,,,,,,,
147,04/24/18 12:30:00 PM,24.460,56.527,15.555,,,,,,,,,,,
148,04/24/18 01:00:00 PM,24.919,51.248,14.493,,,,,,,,,,,
149,04/24/18 01:30:00 PM,24.363,54.419,14.889,,,,,,,,,,,
150,04/24/18 02:00:00 PM,24.339,53.411,14.583,,,,,,,,,,,
151,04/24/18 02:30:00 PM,23.280,57.777,14.781,,,,,,,,,,,
152,04/24/18 03:00:00 PM,22.800,54.321,13.407,,,,,,,,,,,
153,04/24/18 03:30:00 PM,23.184,52.652,13.296,,,,,,,,,,,
154,04/24/18 04:00:00 PM,23.088,56.571,14.284,,,,,,,,,,,
155,04/24/18 04:30:00 PM,23.088,51.569,12.895,,,,,,,,,,,
156,04/24/18 05:00:00 PM,22.800,56.436,13.979,,,,,,,,,,,
157,04/24/18 05:30:00 PM,21.628,66.434,15.301,,,,,,,,,,,
158,04/24/18 06:00:00 PM,20.317,76.155,16.044,,,,,,,,,,,
159,04/24/18 06:30:00 PM,20.198,72.846,15.282,,,,,,,,,,,
160,04/24/18 07:00:00 PM,20.079,73.287,15.254,,,,,,,,,,,
161,04/24/18 07:30:00 PM,20.007,70.861,14.695,,,,,,,,,,,
162,04/24/18 08:00:00 PM,19.674,71.643,14.534,,,,,,,,,,,
163,04/24/18 08:30:00 PM,19.341,72.854,14.456,,,,,,,,,,,
164,04/24/18 09:00:00 PM,18.771,84.665,16.055,,,,,,,,,,,
165,04/24/18 09:30:00 PM,18.794,86.206,16.334,,,,,,,,,,,
166,04/24/18 10:00:00 PM,18.414,86.036,15.931,,,,,,,,,,,
167,04/24/18 10:30:00 PM,18.200,87.076,15.889,,,,,,,,,,,
168,04/24/18 11:00:00 PM,18.224,79.741,14.666,,,,,,,,,,,
169,04/24/18 11:30:00 PM,17.915,73.698,13.242,,,,,,,,,,,
170,04/25/18 12:00:00 AM,17.748,69.709,12.285,24.992,16.701,20.188,89.330,36.392,63.020,,,,,
171,04/25/18 12:30:00 AM,17.558,65.218,11.149,,,,,,,,,,,
172,04/25/18 01:00:00 AM,17.558,66.721,11.475,,,,,,,,,,,
173,04/25/18 01:30:00 AM,17.510,68.091,11.721,,,,,,,,,,,
174,04/25/18 02:00:00 AM,17.368,66.952,11.343,,,,,,,,,,,
175,04/25/18 02:30:00 AM,17.082,67.925,11.275,,,,,,,,,,,
176,04/25/18 03:00:00 AM,16.892,69.666,11.453,,,,,,,,,,,
177,04/25/18 03:30:00 AM,16.939,69.094,11.381,,,,,,,,,,,
178,04/25/18 04:00:00 AM,16.701,70.007,11.339,,,,,,,,,,,
179,04/25/18 04:30:00 AM,17.034,67.595,11.160,,,,,,,,,,,
180,04/25/18 05:00:00 AM,17.249,76.723,13.168,,,,,,,,,,,
181,04/25/18 05:30:00 AM,16.915,89.330,14.975,,,,,,,,,,,
182,04/25/18 06:00:00 AM,17.225,87.495,14.992,,,,,,,,,,,
183,04/25/18 06:30:00 AM,17.891,84.163,15.105,,,,,,,,,,,
184,04/25/18 07:00:00 AM,18.319,83.847,15.473,,,,,,,,,,,
185,04/25/18 07:30:00 AM,18.842,83.357,15.904,,,,,,,,,,,
186,04/25/18 08:00:00 AM,18.794,83.540,15.888,,,,,,,,,,,
187,04/25/18 08:30:00 AM,19.246,83.143,16.264,,,,,,,,,,,
188,04/25/18 09:00:00 AM,20.603,74.949,16.088,,,,,,,,,,,
189,04/25/18 09:30:00 AM,21.819,69.466,16.145,,,,,,,,,,,
190,04/25/18 10:00:00 AM,22.872,60.999,15.211,,,,,,,,,,,
191,04/25/18 10:30:00 AM,22.872,61.365,15.301,,,,,,,,,,,
192,04/25/18 11:00:00 AM,23.978,52.322,13.936,,,,,,,,,,,
193,04/25/18 11:30:00 AM,24.267,54.311,14.769,,,,,,,,,,,
194,04/25/18 12:00:00 PM,24.291,52.207,14.193,,,,,,,,,,,
