"Plot Title: 10509627"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 10509627, SEN S/N: 10509627)","RH, % (LGR S/N: 10509627, SEN S/N: 10509627)","DewPt, °C (LGR S/N: 10509627, SEN S/N: 10509627)","Max: Temperature, °C (LGR S/N: 10509627)","Min: Temperature, °C (LGR S/N: 10509627)","Avg: Temperature, °C (LGR S/N: 10509627)","Max: Relative Humidity, % (LGR S/N: 10509627)","Min: Relative Humidity, % (LGR S/N: 10509627)","Avg: Relative Humidity, % (LGR S/N: 10509627)","Coupler Detached (LGR S/N: 10509627)","Coupler Attached (LGR S/N: 10509627)","Host Connected (LGR S/N: 10509627)","Stopped (LGR S/N: 10509627)","End Of File (LGR S/N: 10509627)"
132,04/24/18 05:00:00 AM,14.385,81.016,11.133,,,,,,,,,,,
133,04/24/18 05:30:00 AM,15.605,77.114,11.640,,,,,,,,,,,
134,04/24/18 06:00:00 AM,16.225,84.058,13.448,,,,,,,,,,,
135,04/24/18 06:30:00 AM,17.272,75.254,12.917,,,,,,,,,,,
136,04/24/18 07:00:00 AM,18.509,79.662,14.931,,,,,,,,,,,
137,04/24/18 07:30:00 AM,19.175,76.123,14.928,,,,,,,,,,,
138,04/24/18 08:00:00 AM,19.793,75.934,15.493,,,,,,,,,,,
139,04/24/18 08:30:00 AM,20.388,70.728,15.034,,,,,,,,,,,
140,04/24/18 09:00:00 AM,20.365,74.036,15.679,,,,,,,,,,,
141,04/24/18 09:30:00 AM,19.936,72.535,14.966,,,,,,,,,,,
142,04/24/18 10:00:00 AM,20.913,70.475,15.486,,,,,,,,,,,
143,04/24/18 10:30:00 AM,21.079,72.959,16.156,,,,,,,,,,,
144,04/24/18 11:00:00 AM,22.034,63.865,15.103,,,,,,,,,,,
145,04/24/18 11:30:00 AM,24.460,57.584,15.836,,,,,,,,,,,
146,04/24/18 12:00:00 PM,23.064,61.671,15.557,,,,,,,,,,,
147,04/24/18 12:30:00 PM,23.448,60.725,15.687,,,,,,,,,,,
148,04/24/18 01:00:00 PM,24.146,55.795,15.065,,,,,,,,,,,
149,04/24/18 01:30:00 PM,24.581,52.405,14.519,,,,,,,,,,,
150,04/24/18 02:00:00 PM,24.629,48.791,13.479,,,,,,,,,,,
151,04/24/18 02:30:00 PM,23.665,56.533,14.813,,,,,,,,,,,
152,04/24/18 03:00:00 PM,24.339,40.740,10.492,,,,,,,,,,,
153,04/24/18 03:30:00 PM,24.847,44.378,12.241,,,,,,,,,,,
154,04/24/18 04:00:00 PM,23.521,50.933,13.108,,,,,,,,,,,
155,04/24/18 04:30:00 PM,23.833,50.722,13.334,,,,,,,,,,,
156,04/24/18 05:00:00 PM,21.843,60.255,14.057,,,,,,,,,,,
157,04/24/18 05:30:00 PM,19.722,77.858,15.785,,,,,,,,,,,
158,04/24/18 06:00:00 PM,18.889,82.897,15.871,,,,,,,,,,,
159,04/24/18 06:30:00 PM,19.008,78.953,15.291,,,,,,,,,,,
160,04/24/18 07:00:00 PM,18.866,77.793,14.939,,,,,,,,,,,
161,04/24/18 07:30:00 PM,18.461,86.211,16.006,,,,,,,,,,,
162,04/24/18 08:00:00 PM,18.033,87.904,15.857,,,,,,,,,,,
163,04/24/18 08:30:00 PM,17.629,89.128,15.651,,,,,,,,,,,
164,04/24/18 09:00:00 PM,17.320,90.657,15.580,,,,,,,,,,,
165,04/24/18 09:30:00 PM,16.606,93.308,15.267,,,,,,,,,,,
166,04/24/18 10:00:00 PM,16.987,94.663,15.845,,,,,,,,,,,
167,04/24/18 10:30:00 PM,16.534,92.659,15.100,,,,,,,,,,,
168,04/24/18 11:00:00 PM,16.368,91.615,14.779,,,,,,,,,,,
169,04/24/18 11:30:00 PM,16.368,91.298,14.731,,,,,,,,,,,
170,04/25/18 12:00:00 AM,16.654,90.014,14.820,23.978,15.915,19.088,98.836,43.823,74.175,,,,,
171,04/25/18 12:30:00 AM,16.915,83.503,14.035,,,,,,,,,,,
172,04/25/18 01:00:00 AM,16.892,85.302,14.309,,,,,,,,,,,
173,04/25/18 01:30:00 AM,16.368,87.130,14.087,,,,,,,,,,,
174,04/25/18 02:00:00 AM,16.082,88.405,14.005,,,,,,,,,,,
175,04/25/18 02:30:00 AM,16.272,87.027,13.976,,,,,,,,,,,
176,04/25/18 03:00:00 AM,15.915,88.526,13.858,,,,,,,,,,,
177,04/25/18 03:30:00 AM,16.034,95.456,15.006,,,,,,,,,,,
178,04/25/18 04:00:00 AM,15.986,98.836,15.428,,,,,,,,,,,
179,04/25/18 04:30:00 AM,16.058,95.902,15.093,,,,,,,,,,,
180,04/25/18 05:00:00 AM,16.368,95.984,15.415,,,,,,,,,,,
181,04/25/18 05:30:00 AM,16.463,95.724,15.473,,,,,,,,,,,
182,04/25/18 06:00:00 AM,16.820,92.995,15.435,,,,,,,,,,,
183,04/25/18 06:30:00 AM,17.272,89.711,15.388,,,,,,,,,,,
184,04/25/18 07:00:00 AM,17.415,89.264,15.460,,,,,,,,,,,
185,04/25/18 07:30:00 AM,17.724,89.446,15.795,,,,,,,,,,,
186,04/25/18 08:00:00 AM,18.152,88.742,16.108,,,,,,,,,,,
187,04/25/18 08:30:00 AM,18.224,89.567,16.309,,,,,,,,,,,
188,04/25/18 09:00:00 AM,19.246,85.021,16.583,,,,,,,,,,,
189,04/25/18 09:30:00 AM,20.722,76.008,16.409,,,,,,,,,,,
190,04/25/18 10:00:00 AM,21.724,70.861,16.347,,,,,,,,,,,
191,04/25/18 10:30:00 AM,21.461,68.099,15.508,,,,,,,,,,,
192,04/25/18 11:00:00 AM,23.064,55.698,14.028,,,,,,,,,,,
193,04/25/18 11:30:00 AM,22.872,60.969,15.204,,,,,,,,,,,
194,04/25/18 12:00:00 PM,23.136,59.142,14.996,,,,,,,,,,,
195,04/25/18 12:30:00 PM,23.521,50.364,12.939,,,,,,,,,,,
196,04/25/18 01:00:00 PM,23.833,47.795,12.438,,,,,,,,,,,
197,04/25/18 01:30:00 PM,23.978,43.823,11.264,,,,,,,,,,,
198,04/25/18 02:00:00 PM,23.472,56.504,14.626,,,,,,,,,,,
199,04/25/18 02:30:00 PM,23.136,52.206,13.124,,,,,,,,,,,
200,04/25/18 03:00:00 PM,22.992,54.004,13.498,,,,,,,,,,,
201,04/25/18 03:30:00 PM,22.992,52.123,12.966,,,,,,,,,,,
202,04/25/18 04:00:00 PM,22.992,48.962,12.029,,,,,,,,,,,
203,04/25/18 04:30:00 PM,22.465,50.602,12.036,,,,,,,,,,,
204,04/25/18 05:00:00 PM,21.461,54.284,12.150,,,,,,,,,,,
205,04/25/18 05:30:00 PM,20.722,56.219,11.978,,,,,,,,,,,
206,04/25/18 06:00:00 PM,19.984,60.778,12.429,,,,,,,,,,,
207,04/25/18 06:30:00 PM,19.127,64.658,12.520,,,,,,,,,,,
208,04/25/18 07:00:00 PM,18.818,65.704,12.458,,,,,,,,,,,
209,04/25/18 07:30:00 PM,18.390,71.514,13.270,,,,,,,,,,,
210,04/25/18 08:00:00 PM,17.819,77.067,13.787,,,,,,,,,,,
211,04/25/18 08:30:00 PM,17.368,76.917,13.319,,,,,,,,,,,
212,04/25/18 09:00:00 PM,17.034,78.451,13.274,,,,,,,,,,,
213,04/25/18 09:30:00 PM,16.487,83.515,13.616,,,,,,,,,,,
214,04/25/18 10:00:00 PM,16.082,83.861,13.275,,,,,,,,,,,
215,04/25/18 10:30:00 PM,16.415,72.114,11.484,,,,,,,,,,,
216,04/25/18 11:00:00 PM,16.939,75.414,12.624,,,,,,,,,,,
217,04/25/18 11:30:00 PM,16.368,76.203,12.215,,,,,,,,,,,
218,04/26/18 12:00:00 AM,16.082,78.697,12.389,23.761,13.401,19.044,92.309,48.532,73.665,,,,,
219,04/26/18 12:30:00 AM,15.939,83.227,13.029,,,,,,,,,,,
220,04/26/18 01:00:00 AM,15.270,83.213,12.370,,,,,,,,,,,
221,04/26/18 01:30:00 AM,14.960,81.638,11.801,,,,,,,,,,,
222,04/26/18 02:00:00 AM,14.745,83.258,11.860,,,,,,,,,,,
223,04/26/18 02:30:00 AM,14.481,84.230,11.761,,,,,,,,,,,
224,04/26/18 03:00:00 AM,13.978,85.491,11.467,,,,,,,,,,,
225,04/26/18 03:30:00 AM,13.594,88.231,11.515,,,,,,,,,,,
226,04/26/18 04:00:00 AM,13.401,90.768,11.704,,,,,,,,,,,
227,04/26/18 04:30:00 AM,13.786,91.885,12.250,,,,,,,,,,,
228,04/26/18 05:00:00 AM,15.151,92.309,13.671,,,,,,,,,,,
229,04/26/18 05:30:00 AM,16.415,88.405,14.335,,,,,,,,,,,
230,04/26/18 06:00:00 AM,17.368,88.096,15.229,,,,,,,,,,,
231,04/26/18 06:30:00 AM,17.796,87.252,15.518,,,,,,,,,,,
232,04/26/18 07:00:00 AM,18.176,86.145,15.714,,,,,,,,,,,
233,04/26/18 07:30:00 AM,18.913,83.981,16.080,,,,,,,,,,,
234,04/26/18 08:00:00 AM,19.674,81.175,16.341,,,,,,,,,,,
235,04/26/18 08:30:00 AM,20.055,74.696,15.508,,,,,,,,,,,
236,04/26/18 09:00:00 AM,20.103,65.393,13.613,,,,,,,,,,,
237,04/26/18 09:30:00 AM,20.412,72.336,15.386,,,,,,,,,,,
238,04/26/18 10:00:00 AM,21.246,73.601,16.446,,,,,,,,,,,
239,04/26/18 10:30:00 AM,22.011,62.410,14.738,,,,,,,,,,,
240,04/26/18 11:00:00 AM,22.705,54.307,13.314,,,,,,,,,,,
241,04/26/18 11:30:00 AM,23.112,48.532,12.007,,,,,,,,,,,
242,04/26/18 12:00:00 PM,23.761,54.051,14.226,,,,,,,,,,,
243,04/26/18 12:30:00 PM,23.088,55.111,13.892,,,,,,,,,,,
244,04/26/18 01:00:00 PM,23.472,56.194,14.543,,,,,,,,,,,
245,04/26/18 01:30:00 PM,23.232,58.325,14.877,,,,,,,,,,,
246,04/26/18 02:00:00 PM,23.737,56.792,14.950,,,,,,,,,,,
247,04/26/18 02:30:00 PM,23.016,61.724,15.524,,,,,,,,,,,
248,04/26/18 03:00:00 PM,23.016,58.507,14.722,,,,,,,,,,,
249,04/26/18 03:30:00 PM,21.915,63.754,14.964,,,,,,,,,,,
250,04/26/18 04:00:00 PM,22.274,60.873,14.615,,,,,,,,,,,
251,04/26/18 04:30:00 PM,22.321,56.333,13.504,,,,,,,,,,,
252,04/26/18 05:00:00 PM,21.413,64.991,14.772,,,,,,,,,,,
253,04/26/18 05:30:00 PM,20.746,73.793,16.000,,,,,,,,,,,
254,04/26/18 06:00:00 PM,20.722,72.745,15.767,,,,,,,,,,,
255,04/26/18 06:30:00 PM,20.579,73.847,15.849,,,,,,,,,,,
256,04/26/18 07:00:00 PM,20.126,72.194,15.082,,,,,,,,,,,
257,04/26/18 07:30:00 PM,19.508,74.673,14.974,,,,,,,,,,,
258,04/26/18 08:00:00 PM,18.961,75.794,14.658,,,,,,,,,,,
259,04/26/18 08:30:00 PM,18.652,74.274,14.067,,,,,,,,,,,
260,04/26/18 09:00:00 PM,18.224,75.275,13.844,,,,,,,,,,,
261,04/26/18 09:30:00 PM,17.772,76.859,13.702,,,,,,,,,,,
262,04/26/18 10:00:00 PM,17.011,78.194,13.205,,,,,,,,,,,
263,04/26/18 10:30:00 PM,17.225,76.180,13.044,,,,,,,,,,,
264,04/26/18 11:00:00 PM,17.082,78.321,13.297,,,,,,,,,,,
265,04/26/18 11:30:00 PM,16.892,77.832,13.023,,,,,,,,,,,
266,04/27/18 12:00:00 AM,16.558,79.078,12.922,30.773,14.361,21.460,93.022,36.099,67.740,,,,,
267,04/27/18 12:30:00 AM,16.177,80.969,12.880,,,,,,,,,,,
268,04/27/18 01:00:00 AM,15.700,83.228,12.795,,,,,,,,,,,
269,04/27/18 01:30:00 AM,16.082,82.821,13.101,,,,,,,,,,,
270,04/27/18 02:00:00 AM,15.581,84.537,12.893,,,,,,,,,,,
271,04/27/18 02:30:00 AM,15.318,87.794,13.154,,,,,,,,,,,
272,04/27/18 03:00:00 AM,14.721,92.226,13.231,,,,,,,,,,,
273,04/27/18 03:30:00 AM,14.840,92.701,13.419,,,,,,,,,,,
274,04/27/18 04:00:00 AM,14.361,93.022,12.989,,,,,,,,,,,
275,04/27/18 04:30:00 AM,15.294,87.037,13.012,,,,,,,,,,,
276,04/27/18 05:00:00 AM,16.320,87.550,14.106,,,,,,,,,,,
277,04/27/18 05:30:00 AM,17.558,78.983,13.880,,,,,,,,,,,
278,04/27/18 06:00:00 AM,18.699,76.283,14.496,,,,,,,,,,,
279,04/27/18 06:30:00 AM,19.793,75.132,15.339,,,,,,,,,,,
280,04/27/18 07:00:00 AM,20.246,74.273,15.610,,,,,,,,,,,
281,04/27/18 07:30:00 AM,20.889,70.910,15.554,,,,,,,,,,,
282,04/27/18 08:00:00 AM,20.460,70.771,15.112,,,,,,,,,,,
283,04/27/18 08:30:00 AM,21.724,73.404,16.868,,,,,,,,,,,
284,04/27/18 09:00:00 AM,23.232,65.243,16.561,,,,,,,,,,,
285,04/27/18 09:30:00 AM,23.184,66.946,16.902,,,,,,,,,,,
286,04/27/18 10:00:00 AM,26.378,58.652,17.916,,,,,,,,,,,
287,04/27/18 10:30:00 AM,27.186,52.890,17.073,,,,,,,,,,,
288,04/27/18 11:00:00 AM,29.840,46.209,17.401,,,,,,,,,,,
289,04/27/18 11:30:00 AM,30.773,45.501,18.005,,,,,,,,,,,
290,04/27/18 12:00:00 PM,30.596,45.513,17.848,,,,,,,,,,,
291,04/27/18 12:30:00 PM,30.268,43.501,16.837,,,,,,,,,,,
292,04/27/18 01:00:00 PM,29.414,43.996,16.244,,,,,,,,,,,
293,04/27/18 01:30:00 PM,29.966,42.245,16.104,,,,,,,,,,,
294,04/27/18 02:00:00 PM,30.066,40.798,15.647,,,,,,,,,,,
295,04/27/18 02:30:00 PM,29.890,36.099,13.575,,,,,,,,,,,
296,04/27/18 03:00:00 PM,26.378,51.285,15.850,,,,,,,,,,,
297,04/27/18 03:30:00 PM,26.965,46.381,14.841,,,,,,,,,,,
298,04/27/18 04:00:00 PM,26.085,52.643,15.981,,,,,,,,,,,
299,04/27/18 04:30:00 PM,25.453,53.882,15.751,,,,,,,,,,,
300,04/27/18 05:00:00 PM,23.328,64.052,16.376,,,,,,,,,,,
301,04/27/18 05:30:00 PM,22.058,69.125,16.301,,,,,,,,,,,
302,04/27/18 06:00:00 PM,21.748,65.199,15.137,,,,,,,,,,,
303,04/27/18 06:30:00 PM,21.533,65.042,14.897,,,,,,,,,,,
304,04/27/18 07:00:00 PM,20.984,66.172,14.628,,,,,,,,,,,
305,04/27/18 07:30:00 PM,20.126,69.918,14.614,,,,,,,,,,,
306,04/27/18 08:00:00 PM,19.603,71.396,14.415,,,,,,,,,,,
307,04/27/18 08:30:00 PM,19.508,68.219,13.662,,,,,,,,,,,
308,04/27/18 09:00:00 PM,18.461,72.827,13.600,,,,,,,,,,,
309,04/27/18 09:30:00 PM,18.295,71.611,13.198,,,,,,,,,,,
310,04/27/18 10:00:00 PM,17.653,73.445,12.939,,,,,,,,,,,
311,04/27/18 10:30:00 PM,17.320,73.323,12.594,,,,,,,,,,,
312,04/27/18 11:00:00 PM,16.796,78.793,13.103,,,,,,,,,,,
313,04/27/18 11:30:00 PM,16.654,79.907,13.161,,,,,,,,,,,
314,04/28/18 12:00:00 AM,15.915,83.112,12.986,31.868,15.700,24.987,83.201,24.519,44.399,,,,,
315,04/28/18 12:30:00 AM,15.700,83.201,12.790,,,,,,,,,,,
316,04/28/18 01:00:00 AM,16.320,77.094,12.332,,,,,,,,,,,
317,04/28/18 01:30:00 AM,16.868,71.483,11.796,,,,,,,,,,,
318,04/28/18 02:00:00 AM,17.772,67.259,11.795,,,,,,,,,,,
319,04/28/18 02:30:00 AM,17.486,67.354,11.542,,,,,,,,,,,
320,04/28/18 03:00:00 AM,17.153,70.468,11.868,,,,,,,,,,,
321,04/28/18 03:30:00 AM,17.177,71.311,12.060,,,,,,,,,,,
322,04/28/18 04:00:00 AM,17.272,74.057,12.689,,,,,,,,,,,
323,04/28/18 04:30:00 AM,18.010,70.891,12.778,,,,,,,,,,,
324,04/28/18 05:00:00 AM,18.723,68.897,13.053,,,,,,,,,,,
325,04/28/18 05:30:00 AM,19.532,66.866,13.393,,,,,,,,,,,
326,04/28/18 06:00:00 AM,20.603,64.074,13.791,,,,,,,,,,,
327,04/28/18 06:30:00 AM,24.436,45.944,12.393,,,,,,,,,,,
